wikidata_id,name,country,latitude,longitude,website,founded,area_ha,wikidata_url,source
Q114839588,Q114839588,Netherlands,53.07559,7.02115417,,,,http://www.wikidata.org/entity/Q114839588,Wikidata
Q137485198,Murungdowon Arboretum,South Korea,37.503266666,126.817741666,,,,http://www.wikidata.org/entity/Q137485198,Wikidata
Q135214241,Q135214241,Poland,51.175472222,15.596861111,,,,http://www.wikidata.org/entity/Q135214241,Wikidata
Q131359039,Shchuchinsk arboretum,Kazakhstan,52.950414,70.219689,,1960-09-13,,http://www.wikidata.org/entity/Q131359039,Wikidata
Q112845378,Jablunkovské arboretum,Czech Republic,49.5702928,18.7497264,,,,http://www.wikidata.org/entity/Q112845378,Wikidata
Q106485363,Q106485363,Germany,,,,2004-01-01,,http://www.wikidata.org/entity/Q106485363,Wikidata
Q97172527,Vladikavkaz Arboretum,Russia,42.97762,44.66508,,,,http://www.wikidata.org/entity/Q97172527,Wikidata
Q92982290,Arboretum in Vimperk,Czech Republic,49.056225,13.775155,,,,http://www.wikidata.org/entity/Q92982290,Wikidata
Q123812530,Domaine d'Emeraude,France,14.7495,-61.10149,,,,http://www.wikidata.org/entity/Q123812530,Wikidata
Q129823469,Arboretum départemental de Beauregard,France,44.105934166,4.917156111,,2004-01-01,,http://www.wikidata.org/entity/Q129823469,Wikidata
Q116745882,Friedhof II Plauen,Germany,50.507114,12.150408,,,,http://www.wikidata.org/entity/Q116745882,Wikidata
Q75042415,Botanic Forest Garden,Brazil,-12.239315833,-38.979444444,http://www.uefs.br/horto/,1997-01-01,,http://www.wikidata.org/entity/Q75042415,Wikidata
Q123235281,Clinton-Baker Pinetum,,,,http://www.clintonbakerpinetum.org.uk/,,,http://www.wikidata.org/entity/Q123235281,Wikidata
Q69298524,Peter Francis Points Arboretum,Australia,-37.6079838,141.6862734,,,,http://www.wikidata.org/entity/Q69298524,Wikidata
Q77418703,Meilahti Arboretum,Finland,60.1919,24.8898,,1967-01-01,,http://www.wikidata.org/entity/Q77418703,Wikidata
Q75042415,Botanic Forest Garden,Brazil,-12.239315833,-38.979444444,https://www2.uefs.br/horto/,1997-01-01,,http://www.wikidata.org/entity/Q75042415,Wikidata
Q75042415,Botanic Forest Garden,Brazil,-12.239315833,-38.979444444,http://www.uefs.br/horto/,1997-03-01,,http://www.wikidata.org/entity/Q75042415,Wikidata
Q122730218,Q122730218,Czech Republic,49.100124666,15.9805125,,,,http://www.wikidata.org/entity/Q122730218,Wikidata
Q120142809,Bujumbura's arboretum,Burundi,,,,2013-12-19,,http://www.wikidata.org/entity/Q120142809,Wikidata
Q113712330,Yekaterinburg Dendrarium on 8 March Street,Russia,56.829407,60.603487,,1948-01-01,,http://www.wikidata.org/entity/Q113712330,Wikidata
Q71940009,Ekaterinino Arboretum,Russia,53.003293,40.828546,,,,http://www.wikidata.org/entity/Q71940009,Wikidata
Q75042415,Botanic Forest Garden,Brazil,-12.239315833,-38.979444444,https://www2.uefs.br/horto/,1997-03-01,,http://www.wikidata.org/entity/Q75042415,Wikidata
Q69301138,Pilot Hill Arboretum,Australia,-35.6012153,148.1019622,,,,http://www.wikidata.org/entity/Q69301138,Wikidata
Q130217050,Q130217050,Peru,-4.898569478,-73.650263327,https://www.iiap.gob.pe/web/herbario_y_arboreto_jh.aspx,,,http://www.wikidata.org/entity/Q130217050,Wikidata
Q106223297,Arboreto del Pilastro,Italy,44.507947061,11.38562728,,,,http://www.wikidata.org/entity/Q106223297,Wikidata
Q123693986,Q123693986,Russia,44.9227,34.1675,,,,http://www.wikidata.org/entity/Q123693986,Wikidata
Q94697008,Arboretum Oostereng,Netherlands,51.992216666,5.717719444,,,,http://www.wikidata.org/entity/Q94697008,Wikidata
Q108118415,Q108118415,Italy,45.75543,7.3058,,,,http://www.wikidata.org/entity/Q108118415,Wikidata
Q112033045,Arboretum of Ruhande,Rwanda,-2.614,29.753,,1934-01-01,,http://www.wikidata.org/entity/Q112033045,Wikidata
Q117981311,Arboretum Park Gródek,Poland,50.2264889,19.3149047,,2019-01-01,,http://www.wikidata.org/entity/Q117981311,Wikidata
Q99673611,Arboretum Neuenkoop,Germany,53.148819444,8.454838888,http://www.arboretum-neuenkoop.de/,,,http://www.wikidata.org/entity/Q99673611,Wikidata
Q105885814,Q105885814,Russia,59.2741,39.6732,,1999-06-16,,http://www.wikidata.org/entity/Q105885814,Wikidata
Q98840226,Byeokchoji Culture Arboretum,South Korea,37.800731,126.875341,,,,http://www.wikidata.org/entity/Q98840226,Wikidata
Q137159233,Pinetum De Belten,Netherlands,52.122159,6.362114,,1961-01-01,,http://www.wikidata.org/entity/Q137159233,Wikidata
Q110118270,Hwadamsup,South Korea,,,https://www.hwadamsup.com/,2006-04-01,,http://www.wikidata.org/entity/Q110118270,Wikidata
Q134997191,Colesbourne Park Arboretum,United Kingdom,51.818780767,-1.994169559,https://www.colesbournegardens.org.uk/arboretum/,,,http://www.wikidata.org/entity/Q134997191,Wikidata
Q112131791,Arley House and Gardens,United Kingdom,52.422777777,-2.346944444,,,,http://www.wikidata.org/entity/Q112131791,Wikidata
Q126193686,Forest arboretum in Stradomia Dolna,Poland,51.266389,17.677222,,,,http://www.wikidata.org/entity/Q126193686,Wikidata
Q113129248,Spencer J. Roemer Arboretum,United States,42.7900034,-77.8235585,https://arboretum.geneseo.edu/,,,http://www.wikidata.org/entity/Q113129248,Wikidata
Q101787922,Q101787922,Russia,56.215813,43.418246,,,,http://www.wikidata.org/entity/Q101787922,Wikidata
Q86665059,Khabarovsk arboretum,Russia,48.46444,135.08667,,,,http://www.wikidata.org/entity/Q86665059,Wikidata
Q131583093,Peiffer Memorial Arboretum and Nature Preserve,United States,40.219476,-76.882265,,,,http://www.wikidata.org/entity/Q131583093,Wikidata
Q104767052,Q104767052,Hungary,47.481365,19.039422,https://budaiarboretum.uni-mate.hu,1893-01-01,,http://www.wikidata.org/entity/Q104767052,Wikidata
Q137485054,Purpose Arboretum,South Korea,37.419847222,126.827327777,,,,http://www.wikidata.org/entity/Q137485054,Wikidata
Q105971514,Q105971514,Russia,56.8793,60.2965,,,,http://www.wikidata.org/entity/Q105971514,Wikidata
Q108651835,Brandenstein-Dieck-Park,Germany,,,,,,http://www.wikidata.org/entity/Q108651835,Wikidata
Q81296532,Q81296532,Luxembourg,49.630361,6.162333,,,,http://www.wikidata.org/entity/Q81296532,Wikidata
Q126456773,Dendrarium of the Sukachyov Institute,Russia,55.986,92.7655,http://forest.akadem.ru/Arboretum/arb_index_.html,1977-02-22,,http://www.wikidata.org/entity/Q126456773,Wikidata
Q107392137,Stiftspark Lilienfeld,Austria,48.011939,15.596445,,,,http://www.wikidata.org/entity/Q107392137,Wikidata
Q106477757,Q106477757,Germany,52.399139,10.774702,,,,http://www.wikidata.org/entity/Q106477757,Wikidata
Q120142838,Butaganzwa arboretum,Burundi,,,,2006-01-01,,http://www.wikidata.org/entity/Q120142838,Wikidata
Q112105259,Q112105259,Slovakia,49.0414,19.7249,,1890-01-01,,http://www.wikidata.org/entity/Q112105259,Wikidata
Q108296677,Khao Phut Thong Arboretum,Thailand,9.362446517,99.170499647,,,,http://www.wikidata.org/entity/Q108296677,Wikidata
Q81296982,Park Klosegrënnchen,Luxembourg,49.6325,6.178917,,,,http://www.wikidata.org/entity/Q81296982,Wikidata
Q122341084,Aurora Community Arboretum,Canada,44.0121,-79.457,,1996-01-01,,http://www.wikidata.org/entity/Q122341084,Wikidata
Q109315972,Q109315972,,,,,,,http://www.wikidata.org/entity/Q109315972,Wikidata
Q105671755,"Arboretum, Leioa-Erandio Campus",Spain,43.328703,-2.968388,,,,http://www.wikidata.org/entity/Q105671755,Wikidata
Q97939362,Eupatorian dendropark,Ukraine,45.186291,33.360598,,,,http://www.wikidata.org/entity/Q97939362,Wikidata
Q69292171,Mount Dandenong Arboretum,Australia,-37.8273828,145.3582304,,,,http://www.wikidata.org/entity/Q69292171,Wikidata
Q118387422,Casino Gardens,Belgium,51.169278,4.141789,,,,http://www.wikidata.org/entity/Q118387422,Wikidata
Q104373894,Q104373894,Russia,64.52944,40.5524,,,,http://www.wikidata.org/entity/Q104373894,Wikidata
Q112671209,John W. Blodgett Arboretum,,,,,,,http://www.wikidata.org/entity/Q112671209,Wikidata
Q80763063,Arboretum Groenlandicum,Greenland,,,,,,http://www.wikidata.org/entity/Q80763063,Wikidata
Q107727245,Arboretum Lauda,Germany,49.5595109,9.7010605,,1970-01-01,,http://www.wikidata.org/entity/Q107727245,Wikidata
Q137485022,Hwanghaksan Arboretum,South Korea,37.277366666,127.647811111,,,,http://www.wikidata.org/entity/Q137485022,Wikidata
Q125688444,Arboreta in Erdőtelek,Hungary,,,,,,http://www.wikidata.org/entity/Q125688444,Wikidata
Q111648651,Milnthorpe Park and Arboretum,New Zealand,-40.714111,172.680069,,1974-01-01,,http://www.wikidata.org/entity/Q111648651,Wikidata
Q108262716,Q108262716,Moldova,,,,,,http://www.wikidata.org/entity/Q108262716,Wikidata
Q131359059,Q131359059,,,,,,,http://www.wikidata.org/entity/Q131359059,Wikidata
Q123221327,Q123221327,France,44.870016162,3.246236739,https://lozere.fr/node/22966,,,http://www.wikidata.org/entity/Q123221327,Wikidata
Q113712315,Q113712315,Russia,56.848178,60.651463,,1932-01-01,,http://www.wikidata.org/entity/Q113712315,Wikidata
Q137049075,Q137049075,Germany,51.69962946,6.634625281,https://www.grenzenlust.de,,,http://www.wikidata.org/entity/Q137049075,Wikidata
Q18785758,Parc Pierquin,France,49.7743,4.71271,,,,http://www.wikidata.org/entity/Q18785758,Wikidata
Q30739409,Q30739409,France,43.150023,6.345174,,,,http://www.wikidata.org/entity/Q30739409,Wikidata
Q25100363,Lanzhou Botanical Garden,People's Republic of China,36.118124,103.701345,,,,http://www.wikidata.org/entity/Q25100363,Wikidata
Q19601769,Botanical garden Tábor,Czech Republic,49.4144,14.6682,https://www.szestabor.cz/soucasti-skoly/botanicka-zahrada/,1866-01-01,,http://www.wikidata.org/entity/Q19601769,Wikidata
Q19601767,Botanická zahrada Petra Albrechta,Czech Republic,49.467475555,17.117528611,,,,http://www.wikidata.org/entity/Q19601767,Wikidata
Q29997039,Villa La Gaeta,Italy,46.04064904,9.250897534,,,,http://www.wikidata.org/entity/Q29997039,Wikidata
Q24236081,Hope Botanical Gardens,Jamaica,18.0225,-76.7493,,,,http://www.wikidata.org/entity/Q24236081,Wikidata
Q24206915,Halytskyi Botanical Garden,Ukraine,49.52741,25.51179,,1991-01-01,,http://www.wikidata.org/entity/Q24206915,Wikidata
Q18771243,Oud Poelgeest,Netherlands,52.179611,4.485,,1668-01-01,,http://www.wikidata.org/entity/Q18771243,Wikidata
Q25841894,Betty Molesworth Botanic Park,Spain,36.179,-5.4843,,,,http://www.wikidata.org/entity/Q25841894,Wikidata
Q20096226,Uampilskyy Botanical garden,Ukraine,51.94972,33.77167,,2005-01-01,,http://www.wikidata.org/entity/Q20096226,Wikidata
Q20520692,Pallanca exotic gardens,Italy,43.785925,7.686075,http://www.pallanca.it,,,http://www.wikidata.org/entity/Q20520692,Wikidata
Q19376489,Q19376489,Costa Rica,,,,1932-01-01,,http://www.wikidata.org/entity/Q19376489,Wikidata
Q31184737,Vida Jocić park in Valjevo,Serbia,44.269388888,19.879472222,,1892-04-05,,http://www.wikidata.org/entity/Q31184737,Wikidata
Q20708737,Bartholdi Park,United States,38.888,-77.013,https://usbg.gov/bartholdi-park,1932-01-01,,http://www.wikidata.org/entity/Q20708737,Wikidata
Q18748726,"Royal Botanic Gardens, Kew",United Kingdom,51.478694444,-0.295611111,https://www.kew.org/,,,http://www.wikidata.org/entity/Q18748726,Wikidata
Q28413783,Q28413783,People's Republic of China,29.94505278,121.61163333,,,,http://www.wikidata.org/entity/Q28413783,Wikidata
Q30622927,Gardens of the World,United States,34.1765,-118.8483,,,,http://www.wikidata.org/entity/Q30622927,Wikidata
Q24190463,Flecker Botanical Gardens,Australia,-16.8991,145.7476,,,,http://www.wikidata.org/entity/Q24190463,Wikidata
Q20453578,Putrajaya Botanical Garden,Malaysia,2.9475,101.69647222,,2001-01-01,,http://www.wikidata.org/entity/Q20453578,Wikidata
Q29527112,Brissago botanical park,Switzerland,46.13246,8.73529,,,,http://www.wikidata.org/entity/Q29527112,Wikidata
Q20522889,Sežana botanical park,Slovenia,45.710540484,13.87505529,,,,http://www.wikidata.org/entity/Q20522889,Wikidata
Q28057808,Ewing and Muriel Kauffman Memorial Garden,United States,39.0396,-94.5794,,,,http://www.wikidata.org/entity/Q28057808,Wikidata
Q27048532,Fairylake Botanical Garden,People's Republic of China,22.57111111,114.16416667,http://www.szbg.ac.cn/english/index.asp,1983-01-01,,http://www.wikidata.org/entity/Q27048532,Wikidata
Q24862393,Mukaishima Orchid Center,Japan,34.37575,133.20630556,http://www.urban.ne.jp/home/orchids/,,,http://www.wikidata.org/entity/Q24862393,Wikidata
Q21406869,Mountain Botanical Garden,Russia,42.98778,47.48983,http://gorbotsad.ru/,1972-01-01,,http://www.wikidata.org/entity/Q21406869,Wikidata
Q22691420,"Botanical Park, Timișoara",Romania,45.76,21.22472222,,,,http://www.wikidata.org/entity/Q22691420,Wikidata
Q26202489,Botanique spaces of the university of Liège,Belgium,50.606971,5.623082,http://espacesbotaniques.uliege.be/,2008-01-01,,http://www.wikidata.org/entity/Q26202489,Wikidata
Q21020990,Tropical Ranch Botanical Garden,United States,27.095555555,-80.28,,,,http://www.wikidata.org/entity/Q21020990,Wikidata
Q20526330,Q20526330,Croatia,43.1734545,16.6240328,,,,http://www.wikidata.org/entity/Q20526330,Wikidata
Q28666421,Q28666421,Russia,59.6626,56.7883,,,,http://www.wikidata.org/entity/Q28666421,Wikidata
Q22969992,Ecoherbes Park,Spain,40.812443,0.692047,http://www.ecoherbes.com/jardin-botanico-ecoherbes-park/,,,http://www.wikidata.org/entity/Q22969992,Wikidata
Q28406481,Katse Botanical Gardens,Lesotho,-29.33472,28.48142,,,,http://www.wikidata.org/entity/Q28406481,Wikidata
Q27070507,Garden,Italy,40.75054517,14.491351486,,,,http://www.wikidata.org/entity/Q27070507,Wikidata
Q28725139,Kuningan Botanical Garden,Indonesia,-6.815555,108.406612,,2005-01-01,,http://www.wikidata.org/entity/Q28725139,Wikidata
Q19601768,Q19601768,Czech Republic,50.0999311,13.7381672,,,,http://www.wikidata.org/entity/Q19601768,Wikidata
Q20278670,Botanical Park in Baku,Azerbaijan,40.356838617,49.812102083,http://bakubotanicalgarden.az/,1934-07-03,,http://www.wikidata.org/entity/Q20278670,Wikidata
Q29025197,Comilla Zoo and Botanical Garden,Bangladesh,23.47222222,91.17138889,,,,http://www.wikidata.org/entity/Q29025197,Wikidata
Q21162430,"El pequeño jardín botánico, Los Llanos",Spain,,,,,,http://www.wikidata.org/entity/Q21162430,Wikidata
Q27919299,Crocoparc Agadir,Morocco,30.388333333,-9.483611111,,,,http://www.wikidata.org/entity/Q27919299,Wikidata
Q18771183,Hartekamp,Netherlands,52.328611111,4.597222222,,1693-01-01,,http://www.wikidata.org/entity/Q18771183,Wikidata
Q19689337,Seetawaka Botanical Garden,Sri Lanka,6.95306,80.2183,,2014-01-01,,http://www.wikidata.org/entity/Q19689337,Wikidata
Q24641087,Manabe Garden,Japan,42.88441667,143.20408333,,,,http://www.wikidata.org/entity/Q24641087,Wikidata
Q28058155,Q28058155,France,47.68639,6.48815,,,,http://www.wikidata.org/entity/Q28058155,Wikidata
Q27048532,Fairylake Botanical Garden,People's Republic of China,22.582523,114.169965,http://www.szbg.ac.cn/english/index.asp,1983-01-01,,http://www.wikidata.org/entity/Q27048532,Wikidata
Q28009161,Botanischer Garten Grugapark,Germany,51.4281,6.9876,,,,http://www.wikidata.org/entity/Q28009161,Wikidata
Q28682697,Q28682697,Japan,38.066388888,139.979444444,,,,http://www.wikidata.org/entity/Q28682697,Wikidata
Q18817140,Q18817140,Peru,,,,,,http://www.wikidata.org/entity/Q18817140,Wikidata
Q22058742,The Gardens on Spring Creek,United States,40.561596,-105.084631,http://www.fcgov.com/gardens/,2004-01-01,,http://www.wikidata.org/entity/Q22058742,Wikidata
Q25042337,Honiara Botanic Gardens,Solomon Islands,,,,,,http://www.wikidata.org/entity/Q25042337,Wikidata
Q19880642,Greenwood Gardens,United States,40.7442,-74.3075,https://greenwoodgardens.org/,,,http://www.wikidata.org/entity/Q19880642,Wikidata
Q21707417,Q21707417,Spain,,,,,,http://www.wikidata.org/entity/Q21707417,Wikidata
Q20073887,Botanical garden of Zhytomyr Agrarian University,Ukraine,50.2525,28.7,,1933-01-01,,http://www.wikidata.org/entity/Q20073887,Wikidata
Q23034758,Giardino Botanico Preistorico di Molina di Ledro,Italy,45.86666667,10.78333333,,,,http://www.wikidata.org/entity/Q23034758,Wikidata
Q20128291,Kräuterpark Altenau,Germany,51.805012,10.45347,https://www.kraeuterpark-altenau.de/,,,http://www.wikidata.org/entity/Q20128291,Wikidata
Q27340793,Hallim Park,South Korea,33.388888888,126.241666666,,,,http://www.wikidata.org/entity/Q27340793,Wikidata
Q24777248,Jardins du Muséum,France,43.594146,1.449398,,,,http://www.wikidata.org/entity/Q24777248,Wikidata
Q21074551,Q21074551,Belarus,,,,1969-01-01,,http://www.wikidata.org/entity/Q21074551,Wikidata
Q26258355,Bonhoeffer Botanical Gardens,United States,48.2668,-122.2652,,,,http://www.wikidata.org/entity/Q26258355,Wikidata
Q29644899,Villa Cipressi,Italy,46.0093,9.28474,http://www.hotelvillacipressi.it/en,1400-01-01,,http://www.wikidata.org/entity/Q29644899,Wikidata
Q25468966,Q25468966,Bosnia and Herzegovina,44.772987,17.213339,,,,http://www.wikidata.org/entity/Q25468966,Wikidata
Q23198440,University of the Philippines Arboretum,Philippines,14.66,121.05166667,,1948-01-01,,http://www.wikidata.org/entity/Q23198440,Wikidata
Q21653871,Nagakubo Park Urban Greenery Botanical Garden,Japan,35.33302778,139.46663889,https://nagakubo-kouen.jp/,,,http://www.wikidata.org/entity/Q21653871,Wikidata
Q31583464,West Virginia Botanic Garden,United States,39.628055555,-79.865833333,,,,http://www.wikidata.org/entity/Q31583464,Wikidata
Q29467638,Harriet Irving Botanical Gardens,Canada,45.0874623,-64.3680962,,,,http://www.wikidata.org/entity/Q29467638,Wikidata
Q21925410,Brunswick Valley Heritage Park,Australia,-28.531666666,153.4844444,,1980-01-01,,http://www.wikidata.org/entity/Q21925410,Wikidata
Q21074552,Botanical Garden of the Belarusian State Agriculture Academy,Belarus,54.291511,30.995679,,1840-01-01,,http://www.wikidata.org/entity/Q21074552,Wikidata
Q28923817,Chernaya Balka,Russia,,,,,,http://www.wikidata.org/entity/Q28923817,Wikidata
Q21925410,Brunswick Valley Heritage Park,Australia,-28.5482676,153.498812,,1980-01-01,,http://www.wikidata.org/entity/Q21925410,Wikidata
Q20107573,"Villa Sola Busca, Tremezzo",Italy,45.982764091,9.214422297,,1813-01-01,,http://www.wikidata.org/entity/Q20107573,Wikidata
Q21041699,Gaofeng Botanical Garden,Taiwan,24.785485,120.984063,,2002-01-01,,http://www.wikidata.org/entity/Q21041699,Wikidata
Q23020119,Moturau Moana,New Zealand,-46.889,168.134,,1940-01-01,,http://www.wikidata.org/entity/Q23020119,Wikidata
Q29882974,Giardino d'Europa De Gasperi,Italy,46.065138888,11.610083333,http://www.degasperitn.it/it/giardino-europa/,,,http://www.wikidata.org/entity/Q29882974,Wikidata
Q29431803,Villa Commedia,Italy,45.957507177,9.301937712,,0001-01-01,,http://www.wikidata.org/entity/Q29431803,Wikidata
Q30672433,Trujillo Botanical Garden,Peru,,,,,,http://www.wikidata.org/entity/Q30672433,Wikidata
Q24228302,Chervona Kalyna Botanical Garden,Ukraine,49.372222,25.665278,,2005-01-01,,http://www.wikidata.org/entity/Q24228302,Wikidata
Q20022388,Botanical garden of Portoviejo,Ecuador,-1.041583,-80.453547,,,,http://www.wikidata.org/entity/Q20022388,Wikidata
Q20892053,Indian Zoos and Botanical Gardens,India,,,,,,http://www.wikidata.org/entity/Q20892053,Wikidata
Q28679725,Jardim Botânico de Florianópolis,Brazil,,,,,,http://www.wikidata.org/entity/Q28679725,Wikidata
Q21031176,Q21031176,Spain,,,,1755-01-01,,http://www.wikidata.org/entity/Q21031176,Wikidata
Q29584002,Borika Bothanical garden,Bulgaria,42.48625,23.661666666,,2016-06-05,,http://www.wikidata.org/entity/Q29584002,Wikidata
Q21973074,Mount Martin Botanic Park,Australia,-35.00653,117.97762,,,,http://www.wikidata.org/entity/Q21973074,Wikidata
Q20014622,Q20014622,Cuba,,,,,,http://www.wikidata.org/entity/Q20014622,Wikidata
Q25390520,Botanical Garden of Rabat,Morocco,34.008263,-6.845872,,,,http://www.wikidata.org/entity/Q25390520,Wikidata
Q27488965,Botanical Garden St. Gallen,Switzerland,47.439876,9.407532,http://www.botanischergarten.stadt.sg.ch,1945-01-01,,http://www.wikidata.org/entity/Q27488965,Wikidata
Q18785665,Guyana Botanical Garden,France,5.02108,-52.5256,http://www.jardinbotaniquedeguyane.com/,,,http://www.wikidata.org/entity/Q18785665,Wikidata
Q20019066,Q20019066,Cuba,,,,,,http://www.wikidata.org/entity/Q20019066,Wikidata
Q24191415,"Joseph Banks Native Plants Reserve, Kareela",Australia,-34.02111111,151.08472222,,,,http://www.wikidata.org/entity/Q24191415,Wikidata
Q30590637,Stoneleigh: A Natural Garden,United States,40.043,-75.3406,,,,http://www.wikidata.org/entity/Q30590637,Wikidata
Q20667967,Assiniboine Park Conservatory,Canada,,,,,,http://www.wikidata.org/entity/Q20667967,Wikidata
Q19908972,Grozdov Botanic Garden,Russia,53.24556,34.36139,,1944-01-01,,http://www.wikidata.org/entity/Q19908972,Wikidata
Q28945699,Botanical garden of Tunis,Tunisia,36.845889,10.192533,,,,http://www.wikidata.org/entity/Q28945699,Wikidata
Q24871474,Sukagawa Peony Garden,Japan,37.273333,140.389444,http://www.botan.or.jp/,1766-01-01,,http://www.wikidata.org/entity/Q24871474,Wikidata
Q20024801,Q20024801,Peru,,,,,,http://www.wikidata.org/entity/Q20024801,Wikidata
Q24937791,Q24937791,France,47.828611111,1.698333333,,,,http://www.wikidata.org/entity/Q24937791,Wikidata
Q21074538,Q21074538,Belarus,55.20102,30.21249,,1919-01-01,,http://www.wikidata.org/entity/Q21074538,Wikidata
Q27485324,Neuchâtel Botanical Gardens,Switzerland,,,http://www.jbneuchatel.ch,,,http://www.wikidata.org/entity/Q27485324,Wikidata
Q31844053,Aswan Botanical Garden,Egypt,24.09366,32.88695,,,,http://www.wikidata.org/entity/Q31844053,Wikidata
Q24089865,"Queens Park, Ipswich, Queensland",Australia,-27.6177,152.7682,,,,http://www.wikidata.org/entity/Q24089865,Wikidata
Q25089735,Q25089735,Germany,52.2810293,10.5474296,https://arzneipflanzengarten.de/,,,http://www.wikidata.org/entity/Q25089735,Wikidata
Q21480629,Q21480629,France,,,,,,http://www.wikidata.org/entity/Q21480629,Wikidata
Q16626568,Rosaleda Gardens,Spain,40.42653,-3.72147,https://www.esmadrid.com/informacion-turistica/rosaleda-parque-oeste,,,http://www.wikidata.org/entity/Q16626568,Wikidata
Q17155077,Q17155077,Chile,-33.40319167,-70.57492778,,1997-01-01,,http://www.wikidata.org/entity/Q17155077,Wikidata
Q1383925,Rosenhohe Park,Germany,49.875833333,8.679444444,http://www.park-rosenhoehe.info/,,,http://www.wikidata.org/entity/Q1383925,Wikidata
Q1767505,Magdalenengarten,Germany,52.1524,9.94119,,,,http://www.wikidata.org/entity/Q1767505,Wikidata
Q15242444,Różanka Rose Garden,Poland,53.4469,14.5247,,,,http://www.wikidata.org/entity/Q15242444,Wikidata
Q16626557,David Austin Rose Garden,United Kingdom,52.637856,-2.304364,,,,http://www.wikidata.org/entity/Q16626557,Wikidata
Q11350926,Q11350926,Japan,43.774361,141.978222,,,,http://www.wikidata.org/entity/Q11350926,Wikidata
Q3442574,Rosaleda,Uruguay,-34.859517,-56.205694,,,,http://www.wikidata.org/entity/Q3442574,Wikidata
Q56761927,Peace Memorial Rose Garden,Australia,-31.98069,115.799456,,,,http://www.wikidata.org/entity/Q56761927,Wikidata
Q8502665,Růžový sad,Czech Republic,50.0816,14.3969,,1930-01-01,,http://www.wikidata.org/entity/Q8502665,Wikidata
Q88870602,Roseraie Jean-Dupont,France,47.8896,1.9069,,,,http://www.wikidata.org/entity/Q88870602,Wikidata
Q2738912,The Gardens of the American Rose Center,United States,32.459899,-93.949454,http://www.rose.org,1974-01-01,,http://www.wikidata.org/entity/Q2738912,Wikidata
Q63858698,RSK Rose Garden,Japan,34.647027777,133.834138888,https://www.rsk-baraen.co.jp/,1974-01-01,,http://www.wikidata.org/entity/Q63858698,Wikidata
Q13416036,Parc de Cervantes,Spain,41.384392,2.105749,,,,http://www.wikidata.org/entity/Q13416036,Wikidata
Q16626563,Keisei Rose Garden,Japan,35.730972,140.087528,https://www.keiseirose.co.jp/garden/,,,http://www.wikidata.org/entity/Q16626563,Wikidata
Q132449,"Roses Park, Timișoara",Romania,45.75,21.231111,,,,http://www.wikidata.org/entity/Q132449,Wikidata
Q60287087,Rosengarten Torgau,Germany,51.55821,13.00815,,,,http://www.wikidata.org/entity/Q60287087,Wikidata
Q12064100,Nieuwesteeg Heritage Rose Garden,Australia,-37.6862,144.437,,2009-01-01,,http://www.wikidata.org/entity/Q12064100,Wikidata
Q8065112,Zakir Hussain Rose Garden,India,30.748108,76.783739,,,,http://www.wikidata.org/entity/Q8065112,Wikidata
Q876855,Rosengarten Bamberg,Germany,49.8919,10.8817,,,,http://www.wikidata.org/entity/Q876855,Wikidata
Q11627734,Nishioshi-Ikoino-Noen,Japan,,,http://www.ja-ikoi.com/,,,http://www.wikidata.org/entity/Q11627734,Wikidata
Q2167108,Rose Garden Bern,Switzerland,46.9519,7.46028,https://www.bern.com/de/aktuelles/stories-und-tipps/rosengarten,1918-01-01,,http://www.wikidata.org/entity/Q2167108,Wikidata
Q2167108,Rose Garden Bern,Switzerland,46.9519,7.46028,https://www.bern.com/en/detail/the-rose-garden,1918-01-01,,http://www.wikidata.org/entity/Q2167108,Wikidata
Q20014011,Abbaye de Chaalis - Roseraie,France,49.1475,2.686666666,,,,http://www.wikidata.org/entity/Q20014011,Wikidata
Q5153206,Royal National Rose Society Gardens,United Kingdom,51.7272,-0.371943,,,,http://www.wikidata.org/entity/Q5153206,Wikidata
Q7139321,Parnell Rose Gardens,New Zealand,-36.8507,174.786,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=150,1915-01-01,,http://www.wikidata.org/entity/Q7139321,Wikidata
Q16626648,Rosengarten Untergiesing,Germany,48.133333,11.566667,,,,http://www.wikidata.org/entity/Q16626648,Wikidata
Q16250750,Alister Clark Memorial Rose Garden,Australia,-37.6367,144.804,,,,http://www.wikidata.org/entity/Q16250750,Wikidata
Q956826,Parc de Bagatelle,France,48.87138889,2.24722222,,1775-01-01,,http://www.wikidata.org/entity/Q956826,Wikidata
Q17861898,Fort X,Germany,50.95772,6.96155,,1819-01-01,,http://www.wikidata.org/entity/Q17861898,Wikidata
Q25228581,Rose Garden,Czech Republic,49.7776031,14.6580911,,1913-01-01,,http://www.wikidata.org/entity/Q25228581,Wikidata
Q3105331,Giardino delle rose,Italy,43.76305556,11.26277778,,1865-01-01,,http://www.wikidata.org/entity/Q3105331,Wikidata
Q11891236,Q11891236,Finland,60.5619,22.1049,,,,http://www.wikidata.org/entity/Q11891236,Wikidata
Q3442578,San Jose Municipal Rose Garden,United States,37.3322,-121.928,,1927-01-01,,http://www.wikidata.org/entity/Q3442578,Wikidata
Q48782252,Q48782252,France,,,,,,http://www.wikidata.org/entity/Q48782252,Wikidata
